year,AFG,AGO,ALB,ARE,ARG,ARM,AUS,AUT,AZE,BDI,BEL,BEN,BFA,BGD,BGR,BHR,BIH,BLR,BOL,BRA,BTN,BWA,CAF,CAN,CD-KN,CHE,CHL,CHN,CIV,CMR,COG,COL,COM,CPV,CRI,CUB,CYP,CZE,DDR,DE-BW,DE-BY,DE-SN,DEU,DJI,DNK,DOM,DZA,ECU,EGY,ERI,ESP,EST,ETH,FIN,FJI,FRA,GAB,GBR,GEO,GHA,GIN,GMB,GNB,GNQ,GRC,GTM,GUY,Gran Colombia,HND,HRV,HTI,HUN,IDN,IND,IRL,IRN,IRQ,ISR,IT-52,IT-88,IT-MO,IT-PR,ITA,JAM,JOR,JPN,KAZ,KEN,KGZ,KHM,KOR,KWT,LAO,LBN,LBR,LBY,LKA,LSO,LTU,LUX,LVA,MAR,MDA,MDG,MEX,MKD,MLI,MMR,MNE,MNG,MOZ,MRT,MUS,MWI,MYS,NAM,NER,NGA,NIC,NLD,NOR,NPL,NZL,OMN,PAK,PAN,PER,PHL,PNG,POL,PRK,PRT,PRY,Papal States,Prussia,QAT,ROU,RUS,RWA,SAU,SCG,SDN,SEN,SGP,SLB,SLE,SLV,SOM,SRB,SSD,SUN,SUR,SVK,SVN,SWE,SWZ,SYR,TCD,TGO,THA,TJK,TKM,TLS,TTO,TUN,TUR,TWN,TZA,Two Sicilies,UGA,UKR,URY,USA,UZB,United Province Canada,VDR,VEN,VNM,Wuerttemburg,XXK,YEM,YMD,YUG,ZA-FS,ZAF,ZMB,ZWE
1888,-6.0,,,,1.0,,,-4.0,,,4.0,,,,-5.0,,,,1.0,-6.0,,,,9.0,,10.0,5.0,-6.0,,,,-3.0,,,1.0,,,,,,,,-4.0,,-3.0,-3.0,,-1.0,,,4.0,,4.0,,,7.0,,7.0,,,,,,,10.0,2.0,,,-3.0,,-3.0,-4.0,,,,-10.0,,,,,,,-4.0,,,1.0,,,,,1.0,,,,-3.0,,,,,2.0,,-6.0,,,-9.0,,,,,,,,,,,,,,-5.0,-3.0,-2.0,-3.0,9.0,-6.0,,,2.0,,,,,-5.0,-4.0,,,,-7.0,-10.0,,,,,,,,,-1.0,,-5.0,,,,,,-4.0,,,,,-10.0,,,,,,-10.0,,,,,,-3.0,9.0,,,,-4.0,,,,,,,4.0,,,
1889,-6.0,,,,1.0,,,-4.0,,,4.0,,,,-5.0,,,,1.0,-3.0,,,,9.0,,10.0,5.0,-6.0,,,,-3.0,,,1.0,,,,,,,,-4.0,,-3.0,-3.0,,-1.0,,,4.0,,4.0,,,7.0,,7.0,,,,,,,10.0,2.0,,,-3.0,,-3.0,-4.0,,,,-10.0,,,,,,,-4.0,,,1.0,,,,,1.0,,,,-3.0,,,,,2.0,,-6.0,,,-9.0,,,,,,,,,,,,,,-5.0,-2.0,-2.0,-3.0,9.0,-6.0,,,2.0,,,,,-5.0,-4.0,,,,-7.0,-10.0,,,,,,,,,-1.0,,-5.0,,,,,,-4.0,,,,,-10.0,,,,,,-10.0,,,,,,-3.0,9.0,,,,-4.0,,,,,,,4.0,,,
1890,-6.0,,,,1.0,,,-4.0,,,4.0,,,,-5.0,,,,1.0,-3.0,,,,9.0,,10.0,5.0,-6.0,,,,-3.0,,,5.0,,,,,,,,1.0,,-3.0,-3.0,,-1.0,,,5.0,,4.0,,,7.0,,7.0,,,,,,,10.0,2.0,,,-3.0,,-3.0,-4.0,,,,-10.0,,,,,,,-4.0,,,1.0,,,,,1.0,,,,-4.0,,,,,7.0,,-6.0,,,-9.0,,,,,,,,,,,,,,-5.0,-2.0,-2.0,-3.0,9.0,-6.0,,,2.0,,,,,-4.0,-4.0,,,,-7.0,-10.0,,,,,,,,,-1.0,,-5.0,,,,,,-4.0,,,,,-10.0,,,,,,-10.0,,,,,,-3.0,9.0,,,,-4.0,,,,,,,4.0,,,
1891,-6.0,,,,1.0,,,-4.0,,,4.0,,,,-5.0,,,,1.0,-3.0,,,,9.0,,10.0,3.0,-6.0,,,,-3.0,,,5.0,,,,,,,,1.0,,-3.0,-3.0,,-1.0,,,5.0,,4.0,,,7.0,,7.0,,,,,,,10.0,2.0,,,-3.0,,-3.0,-4.0,,,,-10.0,,,,,,,-4.0,,,1.0,,,,,1.0,,,,-4.0,,,,,7.0,,-6.0,,,-9.0,,,,,,,,,,,,,,-5.0,-2.0,-2.0,-3.0,9.0,-6.0,,,2.0,,,,,-4.0,-4.0,,,,-7.0,-10.0,,,,,,,,,-1.0,,-5.0,,,,,,-4.0,,,,,-10.0,,,,,,-10.0,,,,,,-3.0,9.0,,,,-4.0,,,,,,,4.0,,,
1892,-6.0,,,,1.0,,,-4.0,,,4.0,,,,-5.0,,,,1.0,-3.0,,,,9.0,,10.0,3.0,-6.0,,,,-3.0,,,5.0,,,,,,,,1.0,,-3.0,-3.0,,-1.0,,,5.0,,4.0,,,7.0,,7.0,,,,,,,10.0,2.0,,,-3.0,,-3.0,-4.0,,,,-10.0,,,,,,,-4.0,,,1.0,,,,,1.0,,,,-4.0,,,,,7.0,,-6.0,,,-9.0,,,,,,,,,,,,,,-5.0,-2.0,-2.0,-3.0,9.0,-6.0,,,2.0,,,,,-4.0,-4.0,,,,-7.0,-10.0,,,,,,,,,-1.0,,-5.0,,,,,,-4.0,,,,,-10.0,,,,,,-10.0,,,,,,-3.0,9.0,,,,-3.0,,,,,,,4.0,,,
1893,-6.0,,,,1.0,,,-4.0,,,4.0,,,,-5.0,,,,1.0,-3.0,,,,9.0,,10.0,3.0,-6.0,,,,-3.0,,,5.0,,,,,,,,1.0,,-3.0,-3.0,,-1.0,,,5.0,,4.0,,,7.0,,7.0,,,,,,,10.0,2.0,,,-3.0,,-3.0,-4.0,,,,-10.0,,,,,,,-4.0,,,1.0,,,,,1.0,,,,-4.0,,,,,7.0,,-6.0,,,-9.0,,,,,,,,,,,,,,-5.0,-2.0,-2.0,-3.0,10.0,-6.0,,,2.0,,,,,-4.0,-4.0,,,,-7.0,-10.0,,,,,,,,,-1.0,,-5.0,,,,,,-4.0,,,,,-10.0,,,,,,-10.0,,,,,,-3.0,9.0,,,,-3.0,,,,,,,4.0,,,
1894,-6.0,,,,1.0,,,-4.0,,,4.0,,,,-9.0,,,,1.0,-3.0,,,,9.0,,10.0,3.0,-6.0,,,,-3.0,,,8.0,,,,,,,,1.0,,-3.0,-3.0,,-1.0,,,5.0,,4.0,,,7.0,,7.0,,,,,,,10.0,2.0,,,5.0,,-3.0,-4.0,,,,-10.0,,,,,,,-4.0,,,1.0,,,,,1.0,,,,-4.0,,,,,7.0,,-6.0,,,-9.0,,,,,,,,,,,,,,-5.0,-2.0,-2.0,-3.0,10.0,-6.0,,,2.0,,,,,-4.0,-4.0,,,,-7.0,-10.0,,,,,,,,,-1.0,,-5.0,,,,,,-4.0,,,,,-10.0,,,,,,-10.0,,,,,,-3.0,9.0,,,,-3.0,,,,,,,4.0,,,
1895,-6.0,,,,1.0,,,-4.0,,,4.0,,,,-9.0,,,,1.0,-3.0,,,,9.0,,10.0,3.0,-6.0,,,,-3.0,,,8.0,,,,,,,,1.0,,-3.0,-3.0,,-1.0,,,4.0,,4.0,,,7.0,,7.0,,,,,,,10.0,2.0,,,5.0,,-3.0,-4.0,,,,-10.0,,,,,,,-4.0,,,1.0,,,,,1.0,,,,-4.0,,,,,7.0,,-6.0,,,-9.0,,,,,,,,,,,,,,-5.0,-2.0,-2.0,-3.0,10.0,-6.0,,,2.0,,,,,-4.0,-4.0,,,,-7.0,-10.0,,,,,,,,,-1.0,,-5.0,,,,,,-4.0,,,,,-10.0,,,,,,-10.0,,,,,,-3.0,9.0,,,,-3.0,,,,,,,4.0,,,
1896,-6.0,,,,1.0,,,-4.0,,,4.0,,,,-9.0,,,,1.0,-3.0,,,,9.0,,10.0,3.0,-6.0,,,,-3.0,,,8.0,,,,,,,,1.0,,-3.0,-3.0,,-1.0,,,4.0,,4.0,,,7.0,,7.0,,,,,,,10.0,-3.0,,,5.0,,-3.0,-4.0,,,,-10.0,,,,,,,-4.0,,,1.0,,,,,1.0,,,,-4.0,,,,,7.0,,-6.0,,,-9.0,,,,,,,,,,,,,,-5.0,-2.0,-2.0,-3.0,10.0,-6.0,,,2.0,,,,,-4.0,-4.0,,,,-7.0,-10.0,,,,,,,,,-1.0,,-5.0,,,,,,-4.0,,,,,-10.0,,,,,,-10.0,,,,,,-3.0,9.0,,,,-3.0,,,,,,,4.0,,,
1897,-6.0,,,,1.0,,,-4.0,,,4.0,,,,-9.0,,,,1.0,-3.0,,,,9.0,,10.0,3.0,-6.0,,,,-3.0,,,8.0,,,,,,,,1.0,,-3.0,-3.0,,-1.0,,,4.0,,4.0,,,7.0,,7.0,,,,,,,10.0,-3.0,,,5.0,,-3.0,-4.0,,,,-10.0,,,,,,,-4.0,,,1.0,,,,,1.0,,,,-4.0,,,,,7.0,,-6.0,,,-9.0,,,,,,,,,,,,,,-5.0,-2.0,-2.0,-3.0,10.0,-6.0,,,2.0,,,,,-4.0,-4.0,,,,-7.0,-10.0,,,,,,,,,-1.0,,-5.0,,,,,,-4.0,,,,,-10.0,,,,,,-10.0,,,,,,-3.0,9.0,,,,-3.0,,,,,,,4.0,,,
1898,-6.0,,,,1.0,,,-4.0,,,4.0,,,,-9.0,,,,1.0,-3.0,,,,9.0,,10.0,3.0,-6.0,,,,-3.0,,,8.0,,,,,,,,1.0,,-3.0,-3.0,,-1.0,,,4.0,,4.0,,,8.0,,7.0,,,,,,,10.0,2.0,,,5.0,,-3.0,-4.0,,,,-10.0,,,,,,,-4.0,,,1.0,,,,,1.0,,,,-4.0,,,,,7.0,,-6.0,,,-9.0,,,,,,,,,,,,,,-5.0,-2.0,10.0,-3.0,10.0,-6.0,,,2.0,,,,,-4.0,-4.0,,,,-7.0,-10.0,,,,,,,,,-1.0,,-5.0,,,,,,-4.0,,,,,-10.0,,,,,,-10.0,,,,,,-3.0,9.0,,,,-3.0,,,,,,,4.0,,,
1899,-6.0,,,,1.0,,,-4.0,,,4.0,,,,-9.0,,,,1.0,-3.0,,,,9.0,,10.0,3.0,-6.0,,,,-3.0,,,8.0,,,,,,,,1.0,,-3.0,-3.0,,-1.0,,,4.0,,4.0,,,8.0,,7.0,,,,,,,10.0,2.0,,,5.0,,-3.0,-4.0,,,,-10.0,,,,,,,-4.0,,,1.0,,,,,1.0,,,,-4.0,,,,,7.0,,-6.0,,,-9.0,,,,,,,,,,,,,,-5.0,-2.0,10.0,-3.0,10.0,-6.0,,,2.0,,,,,-4.0,-4.0,,,,-7.0,-10.0,,,,,,,,,-1.0,,-5.0,,,,,,-4.0,,,,,-10.0,,,,,,-10.0,,,,,,-3.0,9.0,,,,-3.0,,,,,,,4.0,,,
1900,-6.0,,,,1.0,,,-4.0,,,4.0,,,,-9.0,,,,1.0,-3.0,,,,9.0,,10.0,3.0,-6.0,,,,0.0,,,8.0,,,,,,,,1.0,,-3.0,-3.0,,-1.0,,,6.0,,4.0,,,8.0,,7.0,,,,,,,10.0,-9.0,,,5.0,,-3.0,-4.0,,,,-10.0,,,,,,,-1.0,,,1.0,,,,,1.0,,,,-4.0,,,,,7.0,,-6.0,,,-9.0,,,,,,,,,,,,,,-5.0,-2.0,10.0,-3.0,10.0,-6.0,,,2.0,,,,,-3.0,-4.0,,,,-6.0,-10.0,,,,,,,,,-1.0,,-5.0,,,,,,-4.0,,,,,-10.0,,,,,,-10.0,,,,,,-3.0,9.0,,,,-3.0,,,,,,,4.0,,,
1901,-6.0,,,,1.0,,10.0,-4.0,,,4.0,,,,-9.0,,,,1.0,-3.0,,,,9.0,,10.0,3.0,-6.0,,,,0.0,,,8.0,,,,,,,,1.0,,-2.0,-3.0,,-3.0,,,6.0,,4.0,,,8.0,,8.0,,,,,,,10.0,-9.0,,,5.0,,-3.0,-4.0,,,,-10.0,,,,,,,-1.0,,,1.0,,,,,1.0,,,,-4.0,,,,,7.0,,-6.0,,,-9.0,,,,,,,,,,,,,,-5.0,-2.0,10.0,-3.0,10.0,-6.0,,,2.0,,,,,-3.0,-4.0,,,,-6.0,-10.0,,,,,,,,,-1.0,,-5.0,,,,,,-4.0,,,,,-10.0,,,,,,-10.0,,,,,,-3.0,9.0,,,,-3.0,,,,,,,4.0,,,
1902,-6.0,,,,1.0,,10.0,-4.0,,,4.0,,,,-9.0,,,,1.0,-3.0,,,,9.0,,10.0,3.0,-6.0,,,,0.0,,,8.0,3.0,,,,,,,1.0,,-1.0,-3.0,,-3.0,,,6.0,,4.0,,,8.0,,8.0,,,,,,,10.0,-9.0,,,5.0,,-3.0,-4.0,,,,-10.0,,,,,,,-1.0,,,1.0,,,,,1.0,,,,-4.0,,,,,7.0,,-6.0,,,-9.0,,,,,,,,,,,,,,-5.0,-2.0,10.0,-3.0,10.0,-6.0,,,2.0,,,,,-3.0,-4.0,,,,-6.0,-10.0,,,,,,,,,-1.0,,-5.0,,,,,,-4.0,,,,,-10.0,,,,,,-10.0,,,,,,-3.0,9.0,,,,-3.0,,,,,,,4.0,,,
1903,-6.0,,,,1.0,,10.0,-4.0,,,4.0,,,,-9.0,,,,1.0,-3.0,,,,9.0,,10.0,3.0,-6.0,,,,0.0,,,8.0,3.0,,,,,,,1.0,,0.0,-3.0,,-3.0,,,6.0,,4.0,,,8.0,,8.0,,,,,,,10.0,-9.0,,,5.0,,-3.0,-4.0,,,,-10.0,,,,,,,-1.0,,,1.0,,,,,1.0,,,,-4.0,,,,,7.0,,-6.0,,,-9.0,,,,,,,,,,,,,,-5.0,-2.0,10.0,-3.0,10.0,-6.0,,-3.0,2.0,,,,,-3.0,-4.0,,,,-6.0,-10.0,,,,,,,,,-6.0,,4.0,,,,,,-4.0,,,,,-10.0,,,,,,-10.0,,,,,,-3.0,9.0,,,,-3.0,,,,,,,,,,
1904,-6.0,,,,1.0,,10.0,-4.0,,,4.0,,,,-9.0,,,,1.0,-3.0,,,,9.0,,10.0,3.0,-6.0,,,,-5.0,,,8.0,3.0,,,,,,,1.0,,1.0,-3.0,,-3.0,,,6.0,,4.0,,,8.0,,8.0,,,,,,,10.0,-9.0,,,0.0,,-3.0,-4.0,,,,-10.0,,,,,,,-1.0,,,1.0,,,,,1.0,,,,-4.0,,,,,7.0,,-6.0,,,-9.0,,,,,,,,,,,,,,-5.0,-2.0,10.0,-3.0,10.0,-6.0,,-3.0,2.0,,,,,-3.0,-3.0,,,,-6.0,-10.0,,,,,,,,,-6.0,,4.0,,,,,,-4.0,,,,,-10.0,,,,,,-10.0,,,,,,0.0,9.0,,,,-3.0,,,,,,,,,,
1905,-6.0,,,,1.0,,10.0,-4.0,,,4.0,,,,-9.0,,,,1.0,-3.0,,,,9.0,,10.0,3.0,-6.0,,,,-5.0,,,8.0,3.0,,,,,,,1.0,,2.0,-3.0,,-3.0,,,6.0,,4.0,,,8.0,,8.0,,,,,,,10.0,-9.0,,,0.0,,-3.0,-4.0,,,,-10.0,,,,,,,-1.0,,,1.0,,,,,1.0,,,,-4.0,,,,,7.0,,-6.0,,,-9.0,,,,,,,,,,,,,,-5.0,-2.0,10.0,-3.0,10.0,-6.0,,-3.0,2.0,,,,,-3.0,-3.0,,,,-6.0,-8.0,,,,,,,,,-6.0,,4.0,,,,,,-4.0,,,,,-10.0,,,,,,-10.0,,,,,,0.0,9.0,,,,-3.0,,,,,,,,,,
1906,-6.0,,,,1.0,,10.0,-4.0,,,4.0,,,,-9.0,,,,1.0,-3.0,,,,9.0,,10.0,3.0,-6.0,,,,-5.0,,,8.0,3.0,,,,,,,1.0,,3.0,-3.0,,-3.0,,,6.0,,4.0,,,8.0,,8.0,,,,,,,10.0,-9.0,,,0.0,,-3.0,-4.0,,,,0.0,,,,,,,-1.0,,,1.0,,,,,1.0,,,,-4.0,,,,,7.0,,-6.0,,,-9.0,,,,,,,,,,,,,,-5.0,-2.0,10.0,-3.0,10.0,-6.0,,-3.0,2.0,,,,,-1.0,-3.0,,,,-6.0,-6.0,,,,,,,,,-6.0,,4.0,,,,,,-4.0,,,,,-10.0,,,,,,-10.0,,,,,,0.0,9.0,,,,-3.0,,,,,,,,,,
1907,-6.0,,,,1.0,,10.0,-4.0,,,4.0,,,,-9.0,,,,1.0,-3.0,-10.0,,,9.0,,10.0,3.0,-6.0,,,,-5.0,,,8.0,3.0,,,,,,,1.0,,3.0,-3.0,,-3.0,,,6.0,,4.0,,,8.0,,8.0,,,,,,,10.0,-9.0,,,,,-3.0,-4.0,,,,0.0,,,,,,,-1.0,,,1.0,,,,,1.0,,,,-4.0,,,,,7.0,,-6.0,,,-9.0,,,,,,,,,,,,,,-5.0,-2.0,10.0,-3.0,10.0,-6.0,,-3.0,2.0,,,,,-9.0,-3.0,,,,-6.0,-6.0,,,,,,,,,-6.0,,4.0,,,,,,-3.0,,,,,-10.0,,,,,,-10.0,,,,,,0.0,9.0,,,,-3.0,,,,,,,,,,
1908,-6.0,,,,1.0,,10.0,-4.0,,,6.0,,,,-9.0,,,,1.0,-3.0,-10.0,,,9.0,,10.0,3.0,-6.0,,,,-5.0,,,8.0,3.0,,,,,,,1.0,,4.0,-3.0,,-3.0,,,6.0,,4.0,,,8.0,,8.0,,,,,,,10.0,-9.0,,,5.0,,-3.0,-4.0,,,,0.0,,,,,,,-1.0,,,1.0,,,,,1.0,,,,-4.0,,,,,7.0,,-6.0,,,-9.0,,,,,,,,,,,,,,-5.0,-2.0,10.0,-3.0,10.0,-6.0,,-3.0,2.0,,,,,2.0,-3.0,,,,-6.0,-6.0,,,,,,,,,-6.0,,4.0,,,,,,-2.0,,,,,-10.0,,,,,,-4.0,,,,,,0.0,9.0,,,,-3.0,,,,,,,,,,
1909,-6.0,,,,1.0,,10.0,-4.0,,,6.0,,,,-9.0,,,,1.0,-3.0,-10.0,,,9.0,,10.0,3.0,-6.0,,,,-5.0,,,8.0,3.0,,,,,,,2.0,,4.0,-3.0,,-3.0,,,6.0,,4.0,,,8.0,,8.0,,,,,,,10.0,-9.0,,,5.0,,-3.0,-4.0,,,,0.0,,,,,,,-1.0,,,1.0,,,,,1.0,,,,-6.0,,,,,7.0,,-6.0,,,-9.0,,,,,,,,,,,,,,-3.0,-2.0,10.0,-3.0,10.0,-6.0,,-3.0,2.0,,,,,2.0,-3.0,,,,-6.0,-6.0,,,,,,,,,-6.0,,4.0,,,,,,0.0,,,,,-10.0,,,,,,-1.0,,,,,,0.0,9.0,,,,-6.0,,,,,,,,,,
1910,-6.0,,,,1.0,,10.0,-4.0,,,6.0,,,,-9.0,,,,1.0,-3.0,-10.0,,,9.0,,10.0,3.0,-6.0,,,,-5.0,,,8.0,3.0,,,,,,,2.0,,5.0,-3.0,,-3.0,,,6.0,,4.0,,,8.0,,8.0,,,,,,,10.0,-9.0,,,5.0,,-3.0,-4.0,,,,0.0,,,,,,,-1.0,,,1.0,,,,,1.0,,,,-6.0,,,,,7.0,,-6.0,,,-9.0,,,,,,,,,,,,,,-3.0,-2.0,10.0,-3.0,10.0,-6.0,,-3.0,2.0,,,,,5.0,-3.0,,,,-4.0,-6.0,,,,,,,,,-6.0,,4.0,,,,,,1.0,,,,,-10.0,,,,,,-1.0,,,,,,2.0,9.0,,,,-6.0,,,,,,,,4.0,,
1911,-6.0,,,,1.0,,10.0,-4.0,,,6.0,,,,-9.0,,,,1.0,-3.0,-10.0,,,9.0,,10.0,3.0,-2.0,,,,-5.0,,,8.0,3.0,,,,,,,2.0,,6.0,-3.0,,-3.0,,,6.0,,4.0,,,8.0,,8.0,,,,,,,10.0,-9.0,,,5.0,,-3.0,-4.0,,,,0.0,,,,,,,-1.0,,,1.0,,,,,,,,,-6.0,,,,,7.0,,-6.0,,,0.0,,,,,,,,,,,,,,-3.0,-2.0,10.0,-3.0,10.0,-6.0,,-3.0,2.0,,,,,7.0,-3.0,,,,-4.0,-6.0,,,,,,,,,-6.0,,4.0,,,,,,2.0,,,,,-10.0,,,,,,-1.0,,,,,,2.0,9.0,,,,-6.0,,,,,,,,4.0,,
1912,-6.0,,,,2.0,,10.0,-4.0,,,6.0,,,,-9.0,,,,1.0,-3.0,-10.0,,,9.0,,10.0,3.0,2.0,,,,-5.0,,,8.0,3.0,,,,,,,2.0,,7.0,-3.0,,-3.0,,,6.0,,4.0,,,8.0,,8.0,,,,,,,10.0,-9.0,,,,,-3.0,-4.0,,,,0.0,,,,,,,-1.0,,,1.0,,,,,,,,,-6.0,,,,,7.0,,-6.0,,,0.0,,,,,,,,,,,,,,-3.0,-2.0,10.0,-3.0,10.0,-6.0,,-3.0,2.0,,,,,7.0,-3.0,,,,-4.0,-6.0,,,,,,,,,-6.0,,4.0,,,,,,4.0,,,,,-10.0,,,,,,-1.0,,,,,,2.0,9.0,,,,-6.0,,,,,,,,4.0,,
1913,-6.0,,,,2.0,,10.0,-4.0,,,6.0,,,,,,,,1.0,-3.0,-10.0,,,9.0,,10.0,3.0,-2.0,,,,-5.0,,,8.0,3.0,,,,,,,2.0,,8.0,-3.0,,-3.0,,,6.0,,4.0,,,8.0,,8.0,,,,,,,10.0,-9.0,,,5.0,,-3.0,-4.0,,,,0.0,,,,,,,-1.0,,,1.0,,,,,,,,,-6.0,,,,,7.0,,,,,0.0,,,,,,,,,,,,,,-3.0,-2.0,10.0,-3.0,10.0,-6.0,,-3.0,2.0,,,,,7.0,-3.0,,,,-4.0,-6.0,,,,,,,,,-6.0,,4.0,,,,,,5.0,,,,,-10.0,,,,,,-1.0,,,,,,2.0,9.0,,,,-6.0,,,,,,,,4.0,,
1914,-6.0,,-2.0,,2.0,,10.0,-4.0,,,,,,,-9.0,,,,1.0,-3.0,-10.0,,,9.0,,10.0,3.0,-5.0,,,,-5.0,,,8.0,3.0,,,,,,,2.0,,9.0,,,-3.0,,,6.0,,4.0,,,8.0,,8.0,,,,,,,10.0,-9.0,,,5.0,,-3.0,-4.0,,,,0.0,,,,,,,-1.0,,,1.0,,,,,,,,,-6.0,,,,,7.0,,,,,0.0,,,,,,,,,,,,,,-3.0,-2.0,10.0,-3.0,10.0,-6.0,,-3.0,2.0,,,,,7.0,-3.0,,,,-4.0,-6.0,,,,,,,,,-6.0,,4.0,,,,,,6.0,,,,,-10.0,,,,,,-1.0,,,,,,2.0,9.0,,,,-6.0,,,,,,,,4.0,,
1915,-6.0,,0.0,,2.0,,10.0,-4.0,,,6.0,,,,-9.0,,,,1.0,-3.0,-10.0,,,9.0,,10.0,3.0,-5.0,,,,-5.0,,,8.0,3.0,,,,,,,2.0,,10.0,,,-3.0,,,6.0,,4.0,,,8.0,,8.0,,,,,,,1.0,-9.0,,,5.0,,,-4.0,,,,0.0,,,,,,,-1.0,,,1.0,,,,,,,,,-6.0,,,,,7.0,,,,,0.0,,,,,,,,,,,,,,-3.0,-2.0,10.0,-3.0,10.0,-6.0,,-3.0,2.0,,,,,7.0,-3.0,,,,-4.0,-6.0,,,,,,,,,-6.0,,,,,,,,8.0,,,,,-10.0,,,,,,-1.0,,,,,,2.0,9.0,,,,-6.0,,,,,,,,4.0,,
1916,-6.0,,0.0,,2.0,,10.0,-4.0,,,6.0,,,,-9.0,,,,1.0,-3.0,-10.0,,,9.0,,10.0,3.0,-5.0,,,,-5.0,,,8.0,3.0,,,,,,,2.0,,10.0,,,-3.0,,,6.0,,4.0,,,8.0,,8.0,,,,,,,,-9.0,,,5.0,,,-4.0,,,,0.0,,,,,,,-1.0,,,1.0,,,,,,,,,-6.0,,,,,7.0,,,,,0.0,,,,,,,,,,,,,,-3.0,-2.0,10.0,-3.0,10.0,-6.0,,-3.0,2.0,,,,,7.0,-3.0,,,,,-6.0,,,,,,,,,-6.0,,,,,,,,9.0,,,,,-10.0,,,,,,-1.0,,,,,,2.0,9.0,,,,-6.0,,,,,,,,4.0,,
1917,-6.0,,0.0,,2.0,,10.0,-4.0,,,6.0,,,,-9.0,,,,1.0,-3.0,-10.0,,,9.0,,10.0,3.0,-5.0,,,,-5.0,,,-3.0,3.0,,,,,,,2.0,,10.0,,,-3.0,,,6.0,8.0,4.0,8.0,,8.0,,8.0,,,,,,,,-9.0,,,5.0,,,-4.0,,,,0.0,,,,,,,-1.0,,,1.0,,,,,,,,,-6.0,,,,,7.0,,,,,-1.0,,,,,,,,,,,,,,-3.0,10.0,10.0,-3.0,10.0,-6.0,,-3.0,2.0,,,,,7.0,-3.0,,,,-4.0,-1.0,,,,,,,,,-6.0,,4.0,,,,,,10.0,,,,,-10.0,,,,,,-1.0,,,,,,2.0,9.0,,,,-6.0,,,,,,,,4.0,,
1918,-6.0,,0.0,,2.0,,10.0,0.0,,,6.0,,,,2.0,,,,1.0,-3.0,-10.0,,,9.0,,10.0,3.0,-5.0,,,,-5.0,,,-3.0,3.0,,7.0,,,,,4.0,,10.0,,,-3.0,,,6.0,,4.0,8.0,,8.0,,8.0,,,,,,,,-9.0,,,5.0,,,-6.0,,,,0.0,,,,,,,-1.0,,,1.0,,,,,,,,,-6.0,,,,4.0,7.0,,,,,-1.0,,,,,,,,,,,,,,-3.0,10.0,10.0,-3.0,10.0,-6.0,,-3.0,2.0,,,8.0,,7.0,-3.0,,,,-4.0,-1.0,,,,,,,,,-6.0,,5.0,,,,,,10.0,,,,,-10.0,,,,,,,,,,,,2.0,9.0,,,,-6.0,,,,-10.0,,,,4.0,,
1919,-6.0,,0.0,,2.0,,10.0,4.0,,,6.0,,,,-3.0,,,,1.0,-3.0,-10.0,,,9.0,,10.0,3.0,-5.0,,,,-5.0,,,-3.0,3.0,,7.0,,,,,6.0,,10.0,,,-3.0,,,6.0,10.0,4.0,10.0,,9.0,,8.0,,,,,,,,-9.0,,,,,,-7.0,,,,0.0,,,,,,,-1.0,,,1.0,,,,,,,,,-6.0,,,,4.0,7.0,,,,,-1.0,,,,,,,,,,,,,,-3.0,10.0,10.0,-3.0,10.0,-6.0,,-3.0,-4.0,,,8.0,,7.0,-3.0,,,,-4.0,-1.0,,,,,,,,,-6.0,,6.0,,,,,,10.0,,,,,-10.0,,,,,,,,,,,,3.0,9.0,,,,-6.0,,,,-10.0,,,,4.0,,
1920,-6.0,,0.0,,2.0,,10.0,8.0,,,6.0,,,,-3.0,,,,1.0,-3.0,-10.0,,,9.0,,10.0,3.0,-5.0,,,,-5.0,,,5.0,3.0,,7.0,,,,,6.0,,10.0,,,-3.0,,,6.0,10.0,4.0,10.0,,9.0,,8.0,,,,,,,1.0,-9.0,,,5.0,,,-1.0,,,,0.0,,,,,,,-1.0,,,1.0,,,,,,,,,-6.0,,,,4.0,10.0,7.0,,,,-1.0,,,,,,,,,,,,,,-3.0,10.0,10.0,-3.0,10.0,-6.0,,-3.0,-9.0,,,8.0,,7.0,-3.0,,,,-4.0,-1.0,,,,,,,,,-6.0,,7.0,,,,,,10.0,,,,,-10.0,,,,,,,,,,,,3.0,9.0,,,,-9.0,,,,-10.0,,,,4.0,,
1921,-6.0,,0.0,,2.0,,10.0,8.0,,,6.0,,,,-3.0,,,,1.0,-3.0,-10.0,,,10.0,,10.0,3.0,-5.0,,,,-5.0,,,5.0,3.0,,7.0,,,,,6.0,,10.0,,,-3.0,,,6.0,10.0,4.0,10.0,,9.0,,8.0,,,,,,,1.0,2.0,,,5.0,,,-1.0,,,8.0,-1.0,,,,,,,-1.0,,,1.0,,,,,,,,,-6.0,,,,4.0,10.0,7.0,,,,-1.0,,,,,,,,,,,,,,-3.0,10.0,10.0,-3.0,10.0,-6.0,,-3.0,-9.0,,,8.0,,7.0,-3.0,,,,-4.0,-1.0,,,,,,,,,-6.0,,,,,,,,10.0,,,,,-10.0,,,,,,,,,,,,3.0,9.0,,,,-9.0,,,,-10.0,,0.0,,4.0,,
